0 0 6 0 0 1
0 0 6 1 0 2
0 0 6 1 1 1
0 0 6 1 2 1
0 0 6 1 3 1
0 0 6 1 4 1
0 0 6 1 5 1
0 0 6 2 0 1
0 0 6 2 1 1
0 0 6 2 2 1
0 0 8 1 0 1
0 0 9 0 0 1
0 0 9 1 0 1
0 0 9 1 1 1
0 0 9 1 2 1
0 0 9 1 3 1
0 0 9 1 4 1
0 0 9 2 0 1
0 0 9 2 1 1
0 0 9 2 2 1
0 0 9 2 3 1
0 0 10 0 0 1
0 0 10 0 1 1
0 0 10 0 2 1
0 0 10 1 0 1
0 0 10 1 1 1
0 0 10 1 2 1
0 0 10 1 3 1
0 0 10 2 0 1
0 0 10 2 1 1
0 0 10 2 2 1
0 0 10 2 3 1
0 0 12 1 0 1
0 0 12 1 1 1
0 0 12 1 2 1
0 0 12 2 0 1
0 0 13 0 0 1
0 0 13 1 0 1
0 0 13 1 1 1
0 0 13 2 0 1
0 0 13 2 1 1
0 0 14 0 0 1
0 0 14 1 0 1
0 0 14 2 0 1
0 0 16 1 0 2
0 0 16 1 1 1
0 0 16 1 2 1
0 0 16 2 0 1
0 0 20 2 0 1
0 0 22 0 0 1
0 0 22 1 0 1
0 0 23 0 0 1
0 0 24 1 0 1
0 0 24 1 1 1
0 0 24 1 2 1
0 0 24 1 3 1
0 0 24 1 4 1
0 0 24 2 0 1
0 0 25 1 0 1
0 0 25 2 0 1
0 0 25 2 1 1
0 0 26 1 0 1
0 0 26 1 1 1
0 0 26 2 0 1
0 0 26 2 1 1
0 0 26 2 2 1
0 0 26 2 3 1
0 0 26 2 4 1
0 0 27 1 0 1
0 0 27 2 0 1
0 0 27 2 1 1
0 0 28 1 0 1
0 0 28 2 0 1
0 0 31 2 0 1
0 0 31 2 1 1
0 0 35 0 0 1
0 0 35 1 0 1
0 0 35 2 0 1
0 0 35 2 1 1
0 0 35 2 2 1
0 0 35 2 3 1
0 0 36 1 0 1
0 0 36 2 0 1
0 0 37 2 0 1
0 0 39 0 0 1
0 0 39 0 1 1
0 0 39 1 0 1
0 0 39 1 1 1
0 0 39 1 2 1
0 0 39 1 3 1
0 0 39 1 4 1
0 0 39 2 0 1
0 0 39 2 1 1
0 0 39 2 2 1
0 0 41 1 0 1
0 0 41 2 0 1
0 0 42 1 0 1
0 0 42 1 1 1
0 0 44 1 0 1
0 0 45 2 0 1
0 0 46 0 0 1
0 0 48 0 0 1
0 0 48 1 0 1
0 0 48 1 1 1
0 0 48 2 0 1
0 0 48 2 1 1
0 0 49 0 0 1
0 0 49 1 0 1
0 0 49 1 1 1
0 0 49 2 0 1
0 0 51 2 0 1
0 0 51 2 1 1
0 0 53 1 0 1
0 0 54 2 0 1
0 0 55 0 0 1
0 0 55 0 1 1
0 0 55 1 0 1
0 0 55 1 1 1
0 0 55 1 2 1
0 0 55 2 0 1
0 0 55 2 1 1
0 0 56 0 0 1
0 0 56 1 0 1
